"Plot Title: 1_4_0_0_0_Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
63,12/11/15 04:21:02 PM,14.0,,,,
64,12/11/15 04:21:03 PM,14.0,,,,
65,12/11/15 04:21:04 PM,14.0,,,,
66,12/11/15 04:21:05 PM,14.0,,,,
67,12/11/15 04:21:06 PM,14.0,,,,
68,12/11/15 04:21:07 PM,14.0,,,,
69,12/11/15 04:21:08 PM,14.0,,,,
70,12/11/15 04:21:09 PM,14.0,,,,
71,12/11/15 04:21:10 PM,14.0,,,,
72,12/11/15 04:21:11 PM,14.0,,,,
73,12/11/15 04:21:12 PM,13.0,,,,
74,12/11/15 04:21:13 PM,4.0,,,,
75,12/11/15 04:21:14 PM,15.0,,,,
76,12/11/15 04:21:15 PM,14.0,,,,
77,12/11/15 04:21:16 PM,15.0,,,,
78,12/11/15 04:21:17 PM,14.0,,,,
79,12/11/15 04:21:18 PM,13.0,,,,
80,12/11/15 04:21:19 PM,14.0,,,,
81,12/11/15 04:21:20 PM,7.0,,,,
82,12/11/15 04:21:21 PM,13.0,,,,
83,12/11/15 04:21:22 PM,4.0,,,,
84,12/11/15 04:21:23 PM,6.0,,,,
85,12/11/15 04:21:24 PM,5.0,,,,
86,12/11/15 04:21:25 PM,5.0,,,,
87,12/11/15 04:21:26 PM,6.0,,,,
88,12/11/15 04:21:27 PM,6.0,,,,
89,12/11/15 04:21:28 PM,6.0,,,,
90,12/11/15 04:21:29 PM,6.0,,,,
91,12/11/15 04:21:30 PM,6.0,,,,
92,12/11/15 04:21:31 PM,6.0,,,,
93,12/11/15 04:21:32 PM,12.0,,,,
94,12/11/15 04:21:33 PM,6.0,,,,
95,12/11/15 04:21:34 PM,9.0,,,,
96,12/11/15 04:21:35 PM,10.0,,,,
97,12/11/15 04:21:36 PM,10.0,,,,
98,12/11/15 04:21:37 PM,11.0,,,,
99,12/11/15 04:21:38 PM,10.0,,,,
100,12/11/15 04:21:39 PM,10.0,,,,
101,12/11/15 04:21:40 PM,10.0,,,,
102,12/11/15 04:21:41 PM,10.0,,,,
103,12/11/15 04:21:42 PM,10.0,,,,
104,12/11/15 04:21:43 PM,10.0,,,,
105,12/11/15 04:21:44 PM,10.0,,,,
106,12/11/15 04:21:45 PM,10.0,,,,
107,12/11/15 04:21:46 PM,10.0,,,,
108,12/11/15 04:21:47 PM,10.0,,,,
109,12/11/15 04:21:48 PM,10.0,,,,
110,12/11/15 04:21:49 PM,10.0,,,,
111,12/11/15 04:21:50 PM,10.0,,,,
112,12/11/15 04:21:51 PM,10.0,,,,
113,12/11/15 04:21:52 PM,10.0,,,,
114,12/11/15 04:21:53 PM,10.0,,,,
115,12/11/15 04:21:54 PM,10.0,,,,
116,12/11/15 04:21:55 PM,10.0,,,,
117,12/11/15 04:21:56 PM,10.0,,,,
118,12/11/15 04:21:57 PM,10.0,,,,
119,12/11/15 04:21:58 PM,10.0,,,,
120,12/11/15 04:21:59 PM,10.0,,,,
121,12/11/15 04:22:00 PM,10.0,,,,
122,12/11/15 04:22:01 PM,10.0,,,,
123,12/11/15 04:22:02 PM,10.0,,,,
124,12/11/15 04:22:03 PM,10.0,,,,
125,12/11/15 04:22:04 PM,3.0,,,,
126,12/11/15 04:22:05 PM,0.0,,,,
127,12/11/15 04:22:06 PM,0.0,,,,
128,12/11/15 04:22:07 PM,0.0,,,,
129,12/11/15 04:22:08 PM,0.0,,,,
130,12/11/15 04:22:09 PM,0.0,,,,
131,12/11/15 04:22:10 PM,0.0,,,,
132,12/11/15 04:22:11 PM,0.0,,,,
133,12/11/15 04:22:12 PM,0.0,,,,
134,12/11/15 04:22:13 PM,0.0,,,,
135,12/11/15 04:22:14 PM,0.0,,,,
136,12/11/15 04:22:15 PM,0.0,,,,
137,12/11/15 04:22:16 PM,0.0,,,,
138,12/11/15 04:22:17 PM,0.0,Logged,,,
139,12/11/15 04:22:18 PM,0.0,,,,
140,12/11/15 04:22:19 PM,0.0,,,,
141,12/11/15 04:22:20 PM,0.0,,,,
142,12/11/15 04:22:21 PM,0.0,,,,
143,12/11/15 04:22:22 PM,0.0,,,,
144,12/11/15 04:22:23 PM,0.0,,,,
145,12/11/15 04:22:24 PM,0.0,,Logged,,
146,12/11/15 04:22:25 PM,0.0,,,,
147,12/11/15 04:22:26 PM,0.0,,,,
148,12/11/15 04:22:27 PM,0.0,,,,
149,12/11/15 04:22:28 PM,0.0,,,,
150,12/11/15 04:22:29 PM,0.0,,,,
151,12/11/15 04:22:30 PM,0.0,,,,
152,12/11/15 04:22:31 PM,0.0,,,,
153,12/11/15 04:22:32 PM,0.0,,,,
154,12/11/15 04:22:33 PM,0.0,,,,
155,12/11/15 04:22:34 PM,0.0,,,,
156,12/11/15 04:22:35 PM,0.0,,,,
157,12/11/15 04:22:36 PM,0.0,,,Logged,Logged
