"Plot Title: 2_2_1_2_1_3Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
76,12/14/15 04:50:15 PM,4.0,,,,
77,12/14/15 04:50:16 PM,4.0,,,,
78,12/14/15 04:50:17 PM,4.0,,,,
79,12/14/15 04:50:18 PM,4.0,,,,
80,12/14/15 04:50:19 PM,4.0,,,,
81,12/14/15 04:50:20 PM,4.0,,,,
82,12/14/15 04:50:21 PM,4.0,,,,
83,12/14/15 04:50:22 PM,4.0,,,,
84,12/14/15 04:50:23 PM,4.0,,,,
85,12/14/15 04:50:24 PM,4.0,,,,
86,12/14/15 04:50:25 PM,4.0,,,,
87,12/14/15 04:50:26 PM,4.0,,,,
88,12/14/15 04:50:27 PM,4.0,,,,
89,12/14/15 04:50:28 PM,4.0,,,,
90,12/14/15 04:50:29 PM,4.0,,,,
91,12/14/15 04:50:30 PM,4.0,,,,
92,12/14/15 04:50:31 PM,4.0,,,,
93,12/14/15 04:50:32 PM,4.0,,,,
94,12/14/15 04:50:33 PM,4.0,,,,
95,12/14/15 04:50:34 PM,4.0,,,,
96,12/14/15 04:50:35 PM,4.0,,,,
97,12/14/15 04:50:36 PM,4.0,,,,
98,12/14/15 04:50:37 PM,4.0,,,,
99,12/14/15 04:50:38 PM,4.0,,,,
100,12/14/15 04:50:39 PM,4.0,,,,
101,12/14/15 04:50:40 PM,4.0,,,,
102,12/14/15 04:50:41 PM,4.0,,,,
103,12/14/15 04:50:42 PM,4.0,,,,
104,12/14/15 04:50:43 PM,4.0,,,,
105,12/14/15 04:50:44 PM,4.0,,,,
106,12/14/15 04:50:45 PM,4.0,,,,
107,12/14/15 04:50:46 PM,4.0,,,,
108,12/14/15 04:50:47 PM,4.0,,,,
109,12/14/15 04:50:48 PM,4.0,,,,
110,12/14/15 04:50:49 PM,4.0,,,,
111,12/14/15 04:50:50 PM,4.0,,,,
112,12/14/15 04:50:51 PM,4.0,,,,
113,12/14/15 04:50:52 PM,4.0,,,,
114,12/14/15 04:50:53 PM,4.0,,,,
115,12/14/15 04:50:54 PM,4.0,,,,
116,12/14/15 04:50:55 PM,4.0,,,,
117,12/14/15 04:50:56 PM,4.0,,,,
118,12/14/15 04:50:57 PM,4.0,,,,
119,12/14/15 04:50:58 PM,4.0,,,,
120,12/14/15 04:50:59 PM,4.0,,,,
121,12/14/15 04:51:00 PM,4.0,,,,
122,12/14/15 04:51:01 PM,4.0,,,,
123,12/14/15 04:51:02 PM,2.0,,,,
124,12/14/15 04:51:03 PM,0.0,,,,
125,12/14/15 04:51:04 PM,0.0,,,,
126,12/14/15 04:51:05 PM,0.0,,,,
127,12/14/15 04:51:06 PM,0.0,,,,
128,12/14/15 04:51:07 PM,0.0,,,,
129,12/14/15 04:51:08 PM,0.0,,,,
130,12/14/15 04:51:09 PM,0.0,,,,
131,12/14/15 04:51:10 PM,0.0,,,,
132,12/14/15 04:51:11 PM,0.0,,,,
133,12/14/15 04:51:12 PM,0.0,,,,
134,12/14/15 04:51:13 PM,0.0,,,,
135,12/14/15 04:51:14 PM,0.0,,,,
136,12/14/15 04:51:15 PM,1.0,,,,
137,12/14/15 04:51:16 PM,1.0,,,,
138,12/14/15 04:51:17 PM,0.0,Logged,Logged,,
139,12/14/15 04:51:18 PM,0.0,,,,
140,12/14/15 04:51:19 PM,0.0,,,,
141,12/14/15 04:51:20 PM,0.0,,,,
142,12/14/15 04:51:21 PM,0.0,,,,
143,12/14/15 04:51:22 PM,0.0,,,,
144,12/14/15 04:51:23 PM,0.0,,,,
145,12/14/15 04:51:24 PM,0.0,,,,
146,12/14/15 04:51:25 PM,0.0,,,Logged,Logged
