"Plot Title: 1_4_0_0_0_0Random selection, Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
88,12/16/15 02:40:27 PM,6.0,,,,
89,12/16/15 02:40:28 PM,6.0,,,,
90,12/16/15 02:40:29 PM,6.0,,,,
91,12/16/15 02:40:30 PM,6.0,,,,
92,12/16/15 02:40:31 PM,6.0,,,,
93,12/16/15 02:40:32 PM,6.0,,,,
94,12/16/15 02:40:33 PM,6.0,,,,
95,12/16/15 02:40:34 PM,6.0,,,,
96,12/16/15 02:40:35 PM,6.0,,,,
97,12/16/15 02:40:36 PM,6.0,,,,
98,12/16/15 02:40:37 PM,6.0,,,,
99,12/16/15 02:40:38 PM,6.0,,,,
100,12/16/15 02:40:39 PM,6.0,,,,
101,12/16/15 02:40:40 PM,6.0,,,,
102,12/16/15 02:40:41 PM,6.0,,,,
103,12/16/15 02:40:42 PM,6.0,,,,
104,12/16/15 02:40:43 PM,6.0,,,,
105,12/16/15 02:40:44 PM,6.0,,,,
106,12/16/15 02:40:45 PM,6.0,,,,
107,12/16/15 02:40:46 PM,6.0,,,,
108,12/16/15 02:40:47 PM,6.0,,,,
109,12/16/15 02:40:48 PM,6.0,,,,
110,12/16/15 02:40:49 PM,6.0,,,,
111,12/16/15 02:40:50 PM,6.0,,,,
112,12/16/15 02:40:51 PM,6.0,,,,
113,12/16/15 02:40:52 PM,6.0,,,,
114,12/16/15 02:40:53 PM,6.0,,,,
115,12/16/15 02:40:54 PM,6.0,,,,
116,12/16/15 02:40:55 PM,6.0,,,,
117,12/16/15 02:40:56 PM,6.0,,,,
118,12/16/15 02:40:57 PM,6.0,,,,
119,12/16/15 02:40:58 PM,6.0,,,,
120,12/16/15 02:40:59 PM,6.0,,,,
121,12/16/15 02:41:00 PM,6.0,,,,
122,12/16/15 02:41:01 PM,6.0,,,,
123,12/16/15 02:41:02 PM,2.0,,,,
124,12/16/15 02:41:03 PM,0.0,,,,
125,12/16/15 02:41:04 PM,0.0,,,,
126,12/16/15 02:41:05 PM,0.0,,,,
127,12/16/15 02:41:06 PM,0.0,,,,
128,12/16/15 02:41:07 PM,0.0,,,,
129,12/16/15 02:41:08 PM,0.0,,,,
130,12/16/15 02:41:09 PM,0.0,,,,
131,12/16/15 02:41:10 PM,0.0,,,,
132,12/16/15 02:41:11 PM,0.0,,,,
133,12/16/15 02:41:12 PM,0.0,,,,
134,12/16/15 02:41:13 PM,0.0,Logged,Logged,,
135,12/16/15 02:41:14 PM,0.0,,,,
136,12/16/15 02:41:15 PM,0.0,,,,
137,12/16/15 02:41:16 PM,0.0,,,,
138,12/16/15 02:41:17 PM,0.0,,,,
139,12/16/15 02:41:18 PM,0.0,,,,
140,12/16/15 02:41:19 PM,0.0,,,,
141,12/16/15 02:41:20 PM,0.0,,,,
142,12/16/15 02:41:21 PM,0.0,,,,
143,12/16/15 02:41:22 PM,0.0,,,,
144,12/16/15 02:41:23 PM,0.0,,,Logged,Logged
