"Plot Title: 1_3_0_0_0_Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
37,12/12/15 06:25:36 PM,7.0,,,,
38,12/12/15 06:25:37 PM,8.0,,,,
39,12/12/15 06:25:38 PM,8.0,,,,
40,12/12/15 06:25:39 PM,8.0,,,,
41,12/12/15 06:25:40 PM,8.0,,,,
42,12/12/15 06:25:41 PM,8.0,,,,
43,12/12/15 06:25:42 PM,8.0,,,,
44,12/12/15 06:25:43 PM,8.0,,,,
45,12/12/15 06:25:44 PM,8.0,,,,
46,12/12/15 06:25:45 PM,9.0,,,,
47,12/12/15 06:25:46 PM,9.0,,,,
48,12/12/15 06:25:47 PM,9.0,,,,
49,12/12/15 06:25:48 PM,9.0,,,,
50,12/12/15 06:25:49 PM,9.0,,,,
51,12/12/15 06:25:50 PM,9.0,,,,
52,12/12/15 06:25:51 PM,9.0,,,,
53,12/12/15 06:25:52 PM,9.0,,,,
54,12/12/15 06:25:53 PM,9.0,,,,
55,12/12/15 06:25:54 PM,9.0,,,,
56,12/12/15 06:25:55 PM,8.0,,,,
57,12/12/15 06:25:56 PM,8.0,,,,
58,12/12/15 06:25:57 PM,8.0,,,,
59,12/12/15 06:25:58 PM,8.0,,,,
60,12/12/15 06:25:59 PM,8.0,,,,
61,12/12/15 06:26:00 PM,8.0,,,,
62,12/12/15 06:26:01 PM,8.0,,,,
63,12/12/15 06:26:02 PM,8.0,,,,
64,12/12/15 06:26:03 PM,8.0,,,,
65,12/12/15 06:26:04 PM,8.0,,,,
66,12/12/15 06:26:05 PM,8.0,,,,
67,12/12/15 06:26:06 PM,8.0,,,,
68,12/12/15 06:26:07 PM,8.0,,,,
69,12/12/15 06:26:08 PM,8.0,,,,
70,12/12/15 06:26:09 PM,8.0,,,,
71,12/12/15 06:26:10 PM,8.0,,,,
72,12/12/15 06:26:11 PM,8.0,,,,
73,12/12/15 06:26:12 PM,8.0,,,,
74,12/12/15 06:26:13 PM,8.0,,,,
75,12/12/15 06:26:14 PM,8.0,,,,
76,12/12/15 06:26:15 PM,8.0,,,,
77,12/12/15 06:26:16 PM,8.0,,,,
78,12/12/15 06:26:17 PM,8.0,,,,
79,12/12/15 06:26:18 PM,8.0,,,,
80,12/12/15 06:26:19 PM,8.0,,,,
81,12/12/15 06:26:20 PM,8.0,,,,
82,12/12/15 06:26:21 PM,8.0,,,,
83,12/12/15 06:26:22 PM,8.0,,,,
84,12/12/15 06:26:23 PM,8.0,,,,
85,12/12/15 06:26:24 PM,8.0,,,,
86,12/12/15 06:26:25 PM,8.0,,,,
87,12/12/15 06:26:26 PM,9.0,,,,
88,12/12/15 06:26:27 PM,9.0,,,,
89,12/12/15 06:26:28 PM,9.0,,,,
90,12/12/15 06:26:29 PM,9.0,,,,
91,12/12/15 06:26:30 PM,9.0,,,,
92,12/12/15 06:26:31 PM,9.0,,,,
93,12/12/15 06:26:32 PM,9.0,,,,
94,12/12/15 06:26:33 PM,9.0,,,,
95,12/12/15 06:26:34 PM,9.0,,,,
96,12/12/15 06:26:35 PM,9.0,,,,
97,12/12/15 06:26:36 PM,9.0,,,,
98,12/12/15 06:26:37 PM,9.0,,,,
99,12/12/15 06:26:38 PM,9.0,,,,
100,12/12/15 06:26:39 PM,9.0,,,,
101,12/12/15 06:26:40 PM,9.0,,,,
102,12/12/15 06:26:41 PM,9.0,,,,
103,12/12/15 06:26:42 PM,9.0,,,,
104,12/12/15 06:26:43 PM,9.0,,,,
105,12/12/15 06:26:44 PM,9.0,,,,
106,12/12/15 06:26:45 PM,9.0,,,,
107,12/12/15 06:26:46 PM,9.0,,,,
108,12/12/15 06:26:47 PM,9.0,,,,
109,12/12/15 06:26:48 PM,9.0,,,,
110,12/12/15 06:26:49 PM,9.0,,,,
111,12/12/15 06:26:50 PM,9.0,,,,
112,12/12/15 06:26:51 PM,9.0,,,,
113,12/12/15 06:26:52 PM,9.0,,,,
114,12/12/15 06:26:53 PM,9.0,,,,
115,12/12/15 06:26:54 PM,9.0,,,,
116,12/12/15 06:26:55 PM,8.0,,,,
117,12/12/15 06:26:56 PM,8.0,,,,
118,12/12/15 06:26:57 PM,8.0,,,,
119,12/12/15 06:26:58 PM,8.0,,,,
120,12/12/15 06:26:59 PM,8.0,,,,
121,12/12/15 06:27:00 PM,8.0,,,,
122,12/12/15 06:27:01 PM,8.0,,,,
123,12/12/15 06:27:02 PM,8.0,,,,
124,12/12/15 06:27:03 PM,8.0,,,,
125,12/12/15 06:27:04 PM,8.0,,,,
126,12/12/15 06:27:05 PM,8.0,,,,
127,12/12/15 06:27:06 PM,8.0,,,,
128,12/12/15 06:27:07 PM,8.0,,,,
129,12/12/15 06:27:08 PM,0.0,,,,
130,12/12/15 06:27:09 PM,0.0,,,,
131,12/12/15 06:27:10 PM,0.0,,,,
132,12/12/15 06:27:11 PM,0.0,,,,
133,12/12/15 06:27:12 PM,0.0,,,,
134,12/12/15 06:27:13 PM,0.0,,,,
135,12/12/15 06:27:14 PM,0.0,,,,
136,12/12/15 06:27:15 PM,0.0,,,,
137,12/12/15 06:27:16 PM,0.0,,,,
138,12/12/15 06:27:17 PM,0.0,Logged,,,
139,12/12/15 06:27:18 PM,0.0,,,,
140,12/12/15 06:27:19 PM,0.0,,,,
141,12/12/15 06:27:20 PM,0.0,,,,
142,12/12/15 06:27:21 PM,0.0,,,,
143,12/12/15 06:27:22 PM,0.0,,,,
144,12/12/15 06:27:23 PM,0.0,,,,
145,12/12/15 06:27:24 PM,0.0,,,,
146,12/12/15 06:27:25 PM,0.0,,,,
147,12/12/15 06:27:26 PM,0.0,,,,
148,12/12/15 06:27:27 PM,0.0,,,,
149,12/12/15 06:27:28 PM,0.0,,,,
150,12/12/15 06:27:29 PM,0.0,,Logged,,
151,12/12/15 06:27:30 PM,0.0,,,,
152,12/12/15 06:27:31 PM,0.0,,,,
153,12/12/15 06:27:32 PM,0.0,,,,
154,12/12/15 06:27:33 PM,0.0,,,,
155,12/12/15 06:27:34 PM,0.0,,,,
156,12/12/15 06:27:35 PM,0.0,,,,
157,12/12/15 06:27:36 PM,0.0,,,,
158,12/12/15 06:27:37 PM,0.0,,,,
159,12/12/15 06:27:38 PM,0.0,,,,
160,12/12/15 06:27:39 PM,0.0,,,,
161,12/12/15 06:27:40 PM,0.0,,,,
162,12/12/15 06:27:41 PM,0.0,,,,
163,12/12/15 06:27:42 PM,0.0,,,,
164,12/12/15 06:27:43 PM,0.0,,,,
165,12/12/15 06:27:44 PM,0.0,,,Logged,Logged
