"Plot Title: 2_8_1_1_1_6Development"
"#","Date Time, GMT-05:00","Intensity, lum/ft² (LGR S/N: 1262011, SEN S/N: 1262011, LBL: light)","Coupler Attached (LGR S/N: 1262011)","Host Connected (LGR S/N: 1262011)","Stopped (LGR S/N: 1262011)","End Of File (LGR S/N: 1262011)"
37,12/14/15 05:21:36 PM,6.0,,,,
38,12/14/15 05:21:37 PM,6.0,,,,
39,12/14/15 05:21:38 PM,6.0,,,,
40,12/14/15 05:21:39 PM,5.0,,,,
41,12/14/15 05:21:40 PM,5.0,,,,
42,12/14/15 05:21:41 PM,5.0,,,,
43,12/14/15 05:21:42 PM,5.0,,,,
44,12/14/15 05:21:43 PM,5.0,,,,
45,12/14/15 05:21:44 PM,5.0,,,,
46,12/14/15 05:21:45 PM,6.0,,,,
47,12/14/15 05:21:46 PM,6.0,,,,
48,12/14/15 05:21:47 PM,6.0,,,,
49,12/14/15 05:21:48 PM,6.0,,,,
50,12/14/15 05:21:49 PM,6.0,,,,
51,12/14/15 05:21:50 PM,6.0,,,,
52,12/14/15 05:21:51 PM,6.0,,,,
53,12/14/15 05:21:52 PM,6.0,,,,
54,12/14/15 05:21:53 PM,6.0,,,,
55,12/14/15 05:21:54 PM,6.0,,,,
56,12/14/15 05:21:55 PM,6.0,,,,
57,12/14/15 05:21:56 PM,6.0,,,,
58,12/14/15 05:21:57 PM,6.0,,,,
59,12/14/15 05:21:58 PM,6.0,,,,
60,12/14/15 05:21:59 PM,6.0,,,,
61,12/14/15 05:22:00 PM,6.0,,,,
62,12/14/15 05:22:01 PM,5.0,,,,
63,12/14/15 05:22:02 PM,5.0,,,,
64,12/14/15 05:22:03 PM,5.0,,,,
65,12/14/15 05:22:04 PM,5.0,,,,
66,12/14/15 05:22:05 PM,5.0,,,,
67,12/14/15 05:22:06 PM,5.0,,,,
68,12/14/15 05:22:07 PM,5.0,,,,
69,12/14/15 05:22:08 PM,5.0,,,,
70,12/14/15 05:22:09 PM,5.0,,,,
71,12/14/15 05:22:10 PM,5.0,,,,
72,12/14/15 05:22:11 PM,5.0,,,,
73,12/14/15 05:22:12 PM,5.0,,,,
74,12/14/15 05:22:13 PM,5.0,,,,
75,12/14/15 05:22:14 PM,5.0,,,,
76,12/14/15 05:22:15 PM,5.0,,,,
77,12/14/15 05:22:16 PM,5.0,,,,
78,12/14/15 05:22:17 PM,5.0,,,,
79,12/14/15 05:22:18 PM,4.0,,,,
80,12/14/15 05:22:19 PM,4.0,,,,
81,12/14/15 05:22:20 PM,4.0,,,,
82,12/14/15 05:22:21 PM,4.0,,,,
83,12/14/15 05:22:22 PM,4.0,,,,
84,12/14/15 05:22:23 PM,4.0,,,,
85,12/14/15 05:22:24 PM,4.0,,,,
86,12/14/15 05:22:25 PM,4.0,,,,
87,12/14/15 05:22:26 PM,4.0,,,,
88,12/14/15 05:22:27 PM,4.0,,,,
89,12/14/15 05:22:28 PM,4.0,,,,
90,12/14/15 05:22:29 PM,4.0,,,,
91,12/14/15 05:22:30 PM,4.0,,,,
92,12/14/15 05:22:31 PM,4.0,,,,
93,12/14/15 05:22:32 PM,4.0,,,,
94,12/14/15 05:22:33 PM,4.0,,,,
95,12/14/15 05:22:34 PM,4.0,,,,
96,12/14/15 05:22:35 PM,4.0,,,,
97,12/14/15 05:22:36 PM,4.0,,,,
98,12/14/15 05:22:37 PM,4.0,,,,
99,12/14/15 05:22:38 PM,5.0,,,,
100,12/14/15 05:22:39 PM,5.0,,,,
101,12/14/15 05:22:40 PM,5.0,,,,
102,12/14/15 05:22:41 PM,4.0,,,,
103,12/14/15 05:22:42 PM,4.0,,,,
104,12/14/15 05:22:43 PM,4.0,,,,
105,12/14/15 05:22:44 PM,4.0,,,,
106,12/14/15 05:22:45 PM,4.0,,,,
107,12/14/15 05:22:46 PM,4.0,,,,
108,12/14/15 05:22:47 PM,4.0,,,,
109,12/14/15 05:22:48 PM,4.0,,,,
110,12/14/15 05:22:49 PM,4.0,,,,
111,12/14/15 05:22:50 PM,4.0,,,,
112,12/14/15 05:22:51 PM,4.0,,,,
113,12/14/15 05:22:52 PM,4.0,,,,
114,12/14/15 05:22:53 PM,4.0,,,,
115,12/14/15 05:22:54 PM,4.0,,,,
116,12/14/15 05:22:55 PM,4.0,,,,
117,12/14/15 05:22:56 PM,4.0,,,,
118,12/14/15 05:22:57 PM,4.0,,,,
119,12/14/15 05:22:58 PM,4.0,,,,
120,12/14/15 05:22:59 PM,4.0,,,,
121,12/14/15 05:23:00 PM,4.0,,,,
122,12/14/15 05:23:01 PM,4.0,,,,
123,12/14/15 05:23:02 PM,4.0,,,,
124,12/14/15 05:23:03 PM,2.0,,,,
125,12/14/15 05:23:04 PM,0.0,,,,
126,12/14/15 05:23:05 PM,0.0,,,,
127,12/14/15 05:23:06 PM,0.0,,,,
128,12/14/15 05:23:07 PM,0.0,,,,
129,12/14/15 05:23:08 PM,0.0,,,,
130,12/14/15 05:23:09 PM,0.0,,,,
131,12/14/15 05:23:10 PM,0.0,,,,
132,12/14/15 05:23:11 PM,0.0,,,,
133,12/14/15 05:23:12 PM,0.0,,,,
134,12/14/15 05:23:13 PM,0.0,,,,
135,12/14/15 05:23:14 PM,0.0,,,,
136,12/14/15 05:23:15 PM,0.0,Logged,Logged,,
137,12/14/15 05:23:16 PM,0.0,,,,
138,12/14/15 05:23:17 PM,0.0,,,,
139,12/14/15 05:23:18 PM,0.0,,,,
140,12/14/15 05:23:19 PM,0.0,,,,
141,12/14/15 05:23:20 PM,0.0,,,,
142,12/14/15 05:23:21 PM,0.0,,,,
143,12/14/15 05:23:22 PM,0.0,,,,
144,12/14/15 05:23:23 PM,0.0,,,Logged,Logged
